run_id,model,method,task,question_id,signature,corrected_f1,corrected_precision,corrected_recall,predicted_count,ground_truth_count,recovery
full-gemini-3.7-flash-tier3-task10-codeact-x100-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x100-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x100-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x100-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x100-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x100-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x100-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x100-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x100-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x100-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x100-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x100-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x100-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x100-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x100-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.896551724137931,0.9629629629629629,0.8387096774193549,27,31,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,extra selections only,0.8333333333333333,0.7142857142857143,1.0,7,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.8571428571428571,0.75,1.0,4,3,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.6666666666666665,0.75,0.6,4,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.911764705882353,0.8378378378378378,1.0,37,31,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,extra selections only,0.8333333333333333,0.7142857142857143,1.0,7,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.8571428571428571,0.75,1.0,4,3,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.6666666666666665,0.75,0.6,4,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9393939393939393,0.8857142857142857,1.0,35,31,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.8571428571428571,0.75,1.0,4,3,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.6666666666666665,0.75,0.6,4,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9538461538461539,0.9117647058823529,1.0,34,31,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.8571428571428571,0.75,1.0,4,3,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.6666666666666665,0.75,0.6,4,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9253731343283582,0.8611111111111112,1.0,36,31,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,extra selections only,0.8333333333333333,0.7142857142857143,1.0,7,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,extra selections only,0.8571428571428571,0.75,1.0,4,3,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,mixed omissions and extras,0.6666666666666665,0.75,0.6,4,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x1000-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.9333333333333333,0.9333333333333333,0.9333333333333333,15,15,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.7499999999999999,1.0,0.6,3,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x500-r01,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x500-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.9333333333333333,0.9333333333333333,0.9333333333333333,15,15,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x500-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r02,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9375,0.8823529411764706,1.0,17,15,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r03,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x500-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.9333333333333333,0.9333333333333333,0.9333333333333333,15,15,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r04,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x500-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.8823529411764706,0.7894736842105263,1.0,19,15,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-codeact-x500-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x500-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.7499999999999999,1.0,0.6,3,5,codeact-answer-line
full-gemini-3.7-flash-tier3-task10-codeact-x500-r05,Gemini 3.7 Flash,codeact,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,codeact-historical-transcript
full-gemini-3.7-flash-tier3-task10-rlm-x100-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,6,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,1,1,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x100-r05,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.6666666666666667,0.8888888888888888,0.5333333333333333,9,15,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r01,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.6666666666666667,0.8888888888888888,0.5333333333333333,9,15,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r02,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,mixed omissions and extras,0.6666666666666667,0.8888888888888888,0.5333333333333333,9,15,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x500-r03,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.967741935483871,0.9375,1.0,16,15,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r04,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-azide-alkyne-huisgen-cycloaddition,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x500-r05,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-ester-hydrolysis-deprotection-with-oh,extra selections only,0.9090909090909091,0.8333333333333334,1.0,18,15,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r05,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-mitsunobu-reaction-family,exact,1.0,1.0,1.0,5,5,rlm-final-answer-box-wrapped
full-gemini-3.7-flash-tier3-task10-rlm-x500-r05,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-wittig-olefination,exact,1.0,1.0,1.0,5,5,rlm-final-call
full-gemini-3.7-flash-tier3-task10-rlm-x500-r05,Gemini 3.7 Flash,rlm,tier3/task10,rxh-t3-task10-knoevenagel-aldol-condensation,omissions only,0.888888888888889,1.0,0.8,4,5,rlm-final-answer-box-wrapped
